PRIMROSE TOWER 17A TINIBU STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LAGOS, Lagos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Settlement Id :  114363509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Business Date:  1/2/2020 to 1/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment Due Date : ,,,,2/10/2020
Settlement Currency : ,,,,USD,,Transaction Currency : ,,,,,,,NGN,,,,,,,,,,,,,,,,,,,
,,,,,,,Tran,Orig,,Rcv,,,,,,,FX,,,,,,,,,Fx Rev,,,Commission,,,
Tran Date,Tran Id,,,Ref #,,Prod,Type,Cntry,,Cntry,,FX Rate,,,,FX Date,Margin,,,Base Amt,,Fee Amt,,,,Share Amt,,,Amt,,,Total
,,,,,,,,,,,,.00281690141,,,,1/13/2020,,,stl,0.00,0.00,,,,0.00,,,,0.29,,,0.29
1/13/2020,2269236633,,,86113558,,MT,REC,USA,,NGA,,355.00000000000,,,,1/10/2020,1.25,,trn,0.00,"3,546.45",,,,(88.75),,,,(638.36),,,(727.11)
,,,,,,,,,,,,.00281690141,,,,1/13/2020,,,stl,0.00,0.00,,,,(0.25),,,,(1.80),,,(2.05)
1/13/2020,2269236633,,,86113558,,MT,REC,USA,,NGA,,355.00000000000,,,,1/10/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,4.44,,mk,4.44
,,,,,,,,,,,,.00281690141,,,,1/13/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/13/2020,2269236633,,,86113558,,MT,REC,USA,,NGA,,355.00000000000,,,,1/10/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,31.92,,mk,31.92
,,,,,,,,,,,,.00281690141,,,,1/13/2020,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
1/13/2020,2269295083,,,52944088,,MT,REC,USA,,NGA,,355.00000000000,,,,1/10/2020,6.81,,trn,0.00,"1,771.45",,,,(483.51),,,,(318.86),,,(802.37)
,,,,,,,,,,,,.00281690141,,,,1/13/2020,,,stl,0.00,0.00,,,,(1.36),,,,(0.90),,,(2.26)
1/13/2020,2269295083,,,52944088,,MT,REC,USA,,NGA,,355.00000000000,,,,1/10/2020,6.81,,trn,0.00,0.00,,,,0.00,,,,15.94,,mk,15.94
,,,,,,,,,,,,.00281690141,,,,1/13/2020,,,stl,0.00,0.00,,,,0.00,,,,0.04,,,0.04
1/13/2020,2269295083,,,52944088,,MT,REC,USA,,NGA,,355.00000000000,,,,1/10/2020,6.81,,trn,0.00,0.00,,,,0.00,,,,24.18,,mk,24.18
,,,,,,,,,,,,.00281690141,,,,1/13/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
1/14/2020,2268763365,,,22685006,,MT,REC,USA,,NGA,,355.00000000000,,,,1/9/2020,0.45,,trn,0.00,"1,420.00",,,,(15.98),,,,(255.60),,,(271.58)
,,,,,,,,,,,,.00281690141,,,,1/14/2020,,,stl,0.00,0.00,,,,(0.05),,,,(0.72),,,(0.77)
1/14/2020,2268763365,,,22685006,,MT,REC,USA,,NGA,,355.00000000000,,,,1/9/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,12.78,,mk,12.78
,,,,,,,,,,,,.00281690141,,,,1/14/2020,,,stl,0.00,0.00,,,,0.00,,,,0.04,,,0.04
1/15/2020,2270198549,,,38276494,,MT,REC,DEU,,NGA,,395.22150000000,,,,1/14/2020,0.50,,trn,0.00,"9,090.09",,,,(229.23),,,,"(1,636.22)",,,"(1,865.45)"
,,,,,,,,,,,,.00281690141,,,,1/15/2020,,,stl,0.00,0.00,,,,(0.65),,,,(4.61),,,(5.26)
1/15/2020,2270198549,,,38276494,,MT,REC,DEU,,NGA,,395.22150000000,,,,1/14/2020,0.50,,trn,0.00,0.00,,,,0.00,,,,81.81,,mk,81.81
,,,,,,,,,,,,.00281690141,,,,1/15/2020,,,stl,0.00,0.00,,,,0.00,,,,0.23,,,0.23
1/15/2020,2270198549,,,38276494,,MT,REC,DEU,,NGA,,395.22150000000,,,,1/14/2020,0.50,,trn,0.00,0.00,,,,0.00,,,,11.46,,mk,11.46
,,,,,,,,,,,,.00281690141,,,,1/15/2020,,,stl,0.00,0.00,,,,0.00,,,,0.03,,,0.03
1/16/2020,2270225402,,,59821332,,MT,REC,GBR,,NGA,,460.64800000000,,,,1/14/2020,1.50,,trn,0.00,"4,606.48",,,,(276.39),,,,(829.17),,,"(1,105.56)"
,,,,,,,,,,,,.00281690141,,,,1/16/2020,,,stl,0.00,0.00,,,,(0.78),,,,(2.34),,,(3.12)
1/16/2020,2270225402,,,59821332,,MT,REC,GBR,,NGA,,460.64800000000,,,,1/14/2020,1.50,,trn,0.00,0.00,,,,0.00,,,,41.46,,mk,41.46
,,,,,,,,,,,,.00281690141,,,,1/16/2020,,,stl,0.00,0.00,,,,0.00,,,,0.12,,,0.12
1/16/2020,2270225402,,,59821332,,MT,REC,GBR,,NGA,,460.64800000000,,,,1/14/2020,1.50,,trn,0.00,0.00,,,,0.00,,,,13.82,,mk,13.82
,,,,,,,,,,,,.00281690141,,,,1/16/2020,,,stl,0.00,0.00,,,,0.00,,,,0.04,,,0.04
1/16/2020,2270324832,,,34621721,,MT,REC,USA,,NGA,,355.00000000000,,,,1/14/2020,1.25,,trn,0.00,"3,546.45",,,,(35.50),,,,(638.36),,,(673.86)
,,,,,,,,,,,,.00281690141,,,,1/16/2020,,,stl,0.00,0.00,,,,(0.10),,,,(1.80),,,(1.90)
1/16/2020,2270324832,,,34621721,,MT,REC,USA,,NGA,,355.00000000000,,,,1/14/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,1.78,,mk,1.78
,,,,,,,,,,,,.00281690141,,,,1/16/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/16/2020,2270324832,,,34621721,,MT,REC,USA,,NGA,,355.00000000000,,,,1/14/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,31.92,,mk,31.92
,,,,,,,,,,,,.00281690141,,,,1/16/2020,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
1/16/2020,2270440397,,,76921791,,MT,REC,OMN,,NGA,,922.00607744680,,,,1/14/2020,1.20,,trn,0.00,"1,844.01",,,,(172.60),,,,(331.92),,,(504.52)
,,,,,,,,,,,,.00281690141,,,,1/16/2020,,,stl,0.00,0.00,,,,(0.49),,,,(0.93),,,(1.42)
1/16/2020,2270440397,,,76921791,,MT,REC,OMN,,NGA,,922.00607744680,,,,1/14/2020,1.20,,trn,0.00,0.00,,,,0.00,,,,16.60,,mk,16.60
,,,,,,,,,,,,.00281690141,,,,1/16/2020,,,stl,0.00,0.00,,,,0.00,,,,0.05,,,0.05
1/16/2020,2270440397,,,76921791,,MT,REC,OMN,,NGA,,922.00607744680,,,,1/14/2020,1.20,,trn,0.00,0.00,,,,0.00,,,,8.63,,mk,8.63
,,,,,,,,,,,,.00281690141,,,,1/16/2020,,,stl,0.00,0.00,,,,0.00,,,,0.02,,,0.02
1/17/2020,2270840344,,,71036409,,MT,REC,USA,,NGA,,355.00000000000,,,,1/16/2020,0.45,,trn,0.00,"2,840.00",,,,(121.41),,,,(511.20),,,(632.61)
,,,,,,,,,,,,.00281690141,,,,1/17/2020,,,stl,0.00,0.00,,,,(0.34),,,,(1.44),,,(1.78)
1/17/2020,2270840344,,,71036409,,MT,REC,USA,,NGA,,355.00000000000,,,,1/16/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,1/17/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
1/17/2020,2270840344,,,71036409,,MT,REC,USA,,NGA,,355.00000000000,,,,1/16/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,6.07,,mk,6.07
,,,,,,,,,,,,.00281690141,,,,1/17/2020,,,stl,0.00,0.00,,,,0.00,,,,0.02,,,0.02
1/20/2020,2269948842,,,65414577,,MT,REC,USA,,NGA,,355.00000000000,,,,1/13/2020,0.45,,trn,0.00,"1,065.00",,,,(15.98),,,,(191.70),,,(207.68)
,,,,,,,,,,,,.00281690141,,,,1/20/2020,,,stl,0.00,0.00,,,,(0.05),,,,(0.54),,,(0.59)
1/20/2020,2269948842,,,65414577,,MT,REC,USA,,NGA,,355.00000000000,,,,1/13/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,9.59,,mk,9.59
,,,,,,,,,,,,.00281690141,,,,1/20/2020,,,stl,0.00,0.00,,,,0.00,,,,0.03,,,0.03
1/20/2020,2270829599,,,54474815,,MT,REC,ZAF,,NGA,,355.00000000000,,,,1/16/2020,0.50,,trn,0.00,429.55,,,,(8.56),,,,(77.32),,,(85.88)
,,,,,,,,,,,,.00281690141,,,,1/20/2020,,,stl,0.00,0.00,,,,(0.02),,,,(0.22),,,(0.24)
1/20/2020,2270829599,,,54474815,,MT,REC,ZAF,,NGA,,355.00000000000,,,,1/16/2020,0.50,,trn,0.00,0.00,,,,0.00,,,,3.87,,mk,3.87
,,,,,,,,,,,,.00281690141,,,,1/20/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/20/2020,2271072459,,,15125466,,MT,REC,GBR,,NGA,,464.16250000000,,,,1/17/2020,1.50,,trn,0.00,"7,426.60",,,,(479.02),,,,"(1,336.79)",,,"(1,815.81)"
,,,,,,,,,,,,.00281690141,,,,1/20/2020,,,stl,0.00,0.00,,,,(1.35),,,,(3.77),,,(5.12)
1/20/2020,2271072459,,,15125466,,MT,REC,GBR,,NGA,,464.16250000000,,,,1/17/2020,1.50,,trn,0.00,0.00,,,,0.00,,,,66.84,,mk,66.84
,,,,,,,,,,,,.00281690141,,,,1/20/2020,,,stl,0.00,0.00,,,,0.00,,,,0.19,,,0.19
1/20/2020,2271072459,,,15125466,,MT,REC,GBR,,NGA,,464.16250000000,,,,1/17/2020,1.50,,trn,0.00,0.00,,,,0.00,,,,23.95,,mk,23.95
,,,,,,,,,,,,.00281690141,,,,1/20/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
1/20/2020,2271618394,,,17116403,,MT,REC,USA,,NGA,,355.00000000000,,,,1/18/2020,1.25,,trn,0.00,"3,546.45",,,,(177.50),,,,(638.36),,,(815.86)
,,,,,,,,,,,,.00281690141,,,,1/20/2020,,,stl,0.00,0.00,,,,(0.50),,,,(1.80),,,(2.30)
1/20/2020,2271618394,,,17116403,,MT,REC,USA,,NGA,,355.00000000000,,,,1/18/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,8.88,,mk,8.88
,,,,,,,,,,,,.00281690141,,,,1/20/2020,,,stl,0.00,0.00,,,,0.00,,,,0.03,,,0.03
1/20/2020,2271618394,,,17116403,,MT,REC,USA,,NGA,,355.00000000000,,,,1/18/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,31.92,,mk,31.92
,,,,,,,,,,,,.00281690141,,,,1/20/2020,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
1/20/2020,2271637935,,,62358069,,MT,REC,USA,,NGA,,355.00000000000,,,,1/18/2020,0.45,,trn,0.00,"2,840.00",,,,(72.53),,,,(511.20),,,(583.73)
,,,,,,,,,,,,.00281690141,,,,1/20/2020,,,stl,0.00,0.00,,,,(0.20),,,,(1.44),,,(1.64)
1/20/2020,2271637935,,,62358069,,MT,REC,USA,,NGA,,355.00000000000,,,,1/18/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,1/20/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
1/20/2020,2271637935,,,62358069,,MT,REC,USA,,NGA,,355.00000000000,,,,1/18/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,3.63,,mk,3.63
,,,,,,,,,,,,.00281690141,,,,1/20/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/21/2020,2271924949,,,45666694,,MT,REC,GBR,,NGA,,460.93200000000,,,,1/20/2020,1.50,,trn,0.00,"4,609.32",,,,(324.96),,,,(829.68),,,"(1,154.64)"
,,,,,,,,,,,,.00281690141,,,,1/21/2020,,,stl,0.00,0.00,,,,(0.92),,,,(2.34),,,(3.26)
1/21/2020,2271924949,,,45666694,,MT,REC,GBR,,NGA,,460.93200000000,,,,1/20/2020,1.50,,trn,0.00,0.00,,,,0.00,,,,16.25,,mk,16.25
,,,,,,,,,,,,.00281690141,,,,1/21/2020,,,stl,0.00,0.00,,,,0.00,,,,0.05,,,0.05
1/21/2020,2271924949,,,45666694,,MT,REC,GBR,,NGA,,460.93200000000,,,,1/20/2020,1.50,,trn,0.00,0.00,,,,0.00,,,,41.48,,mk,41.48
,,,,,,,,,,,,.00281690141,,,,1/21/2020,,,stl,0.00,0.00,,,,0.00,,,,0.12,,,0.12
1/22/2020,2272138054,,,61031806,,MT,REC,USA,,NGA,,355.00000000000,,,,1/20/2020,0.45,,trn,0.00,"2,840.00",,,,(31.95),,,,(511.20),,,(543.15)
,,,,,,,,,,,,.00281690141,,,,1/22/2020,,,stl,0.00,0.00,,,,(0.09),,,,(1.44),,,(1.53)
1/22/2020,2272138054,,,61031806,,MT,REC,USA,,NGA,,355.00000000000,,,,1/20/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,1/22/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
1/22/2020,2272511469,,,37457085,,MT,REC,FRA,,NGA,,393.37550000000,,,,1/22/2020,0.50,,trn,0.00,"2,950.32",,,,(50.25),,,,(531.06),,,(581.31)
,,,,,,,,,,,,.00281690141,,,,1/22/2020,,,stl,0.00,0.00,,,,(0.14),,,,(1.50),,,(1.64)
1/22/2020,2272511469,,,37457085,,MT,REC,FRA,,NGA,,393.37550000000,,,,1/22/2020,0.50,,trn,0.00,0.00,,,,0.00,,,,2.51,,mk,2.51
,,,,,,,,,,,,.00281690141,,,,1/22/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/22/2020,2272511469,,,37457085,,MT,REC,FRA,,NGA,,393.37550000000,,,,1/22/2020,0.50,,trn,0.00,0.00,,,,0.00,,,,26.55,,mk,26.55
,,,,,,,,,,,,.00281690141,,,,1/22/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
1/24/2020,2272825449,,,52699939,,MT,REC,USA,,NGA,,355.00000000000,,,,1/23/2020,0.45,,trn,0.00,"2,840.00",,,,(79.88),,,,(511.20),,,(591.08)
,,,,,,,,,,,,.00281690141,,,,1/24/2020,,,stl,0.00,0.00,,,,(0.23),,,,(1.44),,,(1.67)
1/24/2020,2272825449,,,52699939,,MT,REC,USA,,NGA,,355.00000000000,,,,1/23/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,3.99,,mk,3.99
,,,,,,,,,,,,.00281690141,,,,1/24/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/24/2020,2272825449,,,52699939,,MT,REC,USA,,NGA,,355.00000000000,,,,1/23/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,1/24/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
1/27/2020,2273192068,,,85386007,,MT,REC,USA,,NGA,,355.00000000000,,,,1/24/2020,1.25,,trn,0.00,"3,546.45",,,,(88.75),,,,(638.36),,,(727.11)
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,(0.25),,,,(1.80),,,(2.05)
1/27/2020,2273192068,,,85386007,,MT,REC,USA,,NGA,,355.00000000000,,,,1/24/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,4.44,,mk,4.44
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/27/2020,2273192068,,,85386007,,MT,REC,USA,,NGA,,355.00000000000,,,,1/24/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,31.92,,mk,31.92
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
1/27/2020,2273329525,,,41199084,,MT,REC,CAN,,NGA,,270.12631258490,,,,1/24/2020,0.30,,trn,0.00,"4,051.89",,,,(90.28),,,,(729.34),,,(819.62)
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,(0.25),,,,(2.05),,,(2.30)
1/27/2020,2273329525,,,41199084,,MT,REC,CAN,,NGA,,270.12631258490,,,,1/24/2020,0.30,,trn,0.00,0.00,,,,0.00,,,,4.51,,mk,4.51
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/27/2020,2273329525,,,41199084,,MT,REC,CAN,,NGA,,270.12631258490,,,,1/24/2020,0.30,,trn,0.00,0.00,,,,0.00,,,,36.47,,mk,36.47
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,0.00,,,,0.10,,,0.10
1/27/2020,2273336668,,,59709041,,MT,REC,USA,,NGA,,355.00000000000,,,,1/24/2020,1.25,,trn,0.00,"3,546.45",,,,(266.25),,,,(638.36),,,(904.61)
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,(0.75),,,,(1.80),,,(2.55)
1/27/2020,2273336668,,,59709041,,MT,REC,USA,,NGA,,355.00000000000,,,,1/24/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,31.92,,mk,31.92
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
1/27/2020,2273336668,,,59709041,,MT,REC,USA,,NGA,,355.00000000000,,,,1/24/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,13.31,,mk,13.31
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,0.00,,,,0.04,,,0.04
1/27/2020,2273366947,,,69931257,,MT,REC,CMR,,NGA,,.59655809215,,,,1/25/2020,0.60,,trn,0.00,"6,562.14",,,,(71.59),,,,"(1,181.19)",,,"(1,252.78)"
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,(0.20),,,,(3.33),,,(3.53)
1/27/2020,2273366947,,,69931257,,MT,REC,CMR,,NGA,,.59655809215,,,,1/25/2020,0.60,,trn,0.00,0.00,,,,0.00,,,,59.06,,mk,59.06
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,0.00,,,,0.17,,,0.17
1/27/2020,2273366947,,,69931257,,MT,REC,CMR,,NGA,,.59655809215,,,,1/25/2020,0.60,,trn,0.00,0.00,,,,0.00,,,,3.58,,mk,3.58
,,,,,,,,,,,,.00281690141,,,,1/27/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/28/2020,2273831234,,,44990258,,MT,REC,ZAF,,NGA,,355.00000000000,,,,1/27/2020,0.50,,trn,0.00,"3,890.80",,,,(77.79),,,,(700.34),,,(778.13)
,,,,,,,,,,,,.00281690141,,,,1/28/2020,,,stl,0.00,0.00,,,,(0.22),,,,(1.97),,,(2.19)
1/28/2020,2273831234,,,44990258,,MT,REC,ZAF,,NGA,,355.00000000000,,,,1/27/2020,0.50,,trn,0.00,0.00,,,,0.00,,,,3.89,,mk,3.89
,,,,,,,,,,,,.00281690141,,,,1/28/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/28/2020,2273831234,,,44990258,,MT,REC,ZAF,,NGA,,355.00000000000,,,,1/27/2020,0.50,,trn,0.00,0.00,,,,0.00,,,,35.02,,mk,35.02
,,,,,,,,,,,,.00281690141,,,,1/28/2020,,,stl,0.00,0.00,,,,0.00,,,,0.10,,,0.10
1/28/2020,2273837574,,,23247148,,MT,REC,DEU,,NGA,,391.56500000000,,,,1/27/2020,0.50,,trn,0.00,"9,006.00",,,,(209.49),,,,"(1,621.08)",,,"(1,830.57)"
,,,,,,,,,,,,.00281690141,,,,1/28/2020,,,stl,0.00,0.00,,,,(0.59),,,,(4.57),,,(5.16)
1/28/2020,2273837574,,,23247148,,MT,REC,DEU,,NGA,,391.56500000000,,,,1/27/2020,0.50,,trn,0.00,0.00,,,,0.00,,,,81.05,,mk,81.05
,,,,,,,,,,,,.00281690141,,,,1/28/2020,,,stl,0.00,0.00,,,,0.00,,,,0.23,,,0.23
1/28/2020,2273837574,,,23247148,,MT,REC,DEU,,NGA,,391.56500000000,,,,1/27/2020,0.50,,trn,0.00,0.00,,,,0.00,,,,10.47,,mk,10.47
,,,,,,,,,,,,.00281690141,,,,1/28/2020,,,stl,0.00,0.00,,,,0.00,,,,0.03,,,0.03
1/28/2020,2273856070,,,79408720,,MT,REC,GBR,,NGA,,464.09150000000,,,,1/27/2020,1.50,,trn,0.00,"4,640.92",,,,(292.38),,,,(835.36),,,"(1,127.74)"
,,,,,,,,,,,,.00281690141,,,,1/28/2020,,,stl,0.00,0.00,,,,(0.82),,,,(2.35),,,(3.17)
1/28/2020,2273856070,,,79408720,,MT,REC,GBR,,NGA,,464.09150000000,,,,1/27/2020,1.50,,trn,0.00,0.00,,,,0.00,,,,41.77,,mk,41.77
,,,,,,,,,,,,.00281690141,,,,1/28/2020,,,stl,0.00,0.00,,,,0.00,,,,0.12,,,0.12
1/28/2020,2273856070,,,79408720,,MT,REC,GBR,,NGA,,464.09150000000,,,,1/27/2020,1.50,,trn,0.00,0.00,,,,0.00,,,,14.62,,mk,14.62
,,,,,,,,,,,,.00281690141,,,,1/28/2020,,,stl,0.00,0.00,,,,0.00,,,,0.04,,,0.04
1/28/2020,2273926282,,,41891625,,MT,REC,RUS,,NGA,,355.00000000000,,,,1/27/2020,3.80,,trn,0.00,"9,230.00",,,,(661.01),,,,"(1,661.40)",,,"(2,322.41)"
,,,,,,,,,,,,.00281690141,,,,1/28/2020,,,stl,0.00,0.00,,,,(1.86),,,,(4.68),,,(6.54)
1/28/2020,2273926282,,,41891625,,MT,REC,RUS,,NGA,,355.00000000000,,,,1/27/2020,3.80,,trn,0.00,0.00,,,,0.00,,,,83.07,,mk,83.07
,,,,,,,,,,,,.00281690141,,,,1/28/2020,,,stl,0.00,0.00,,,,0.00,,,,0.23,,,0.23
1/28/2020,2273926282,,,41891625,,MT,REC,RUS,,NGA,,355.00000000000,,,,1/27/2020,3.80,,trn,0.00,0.00,,,,0.00,,,,33.05,,mk,33.05
,,,,,,,,,,,,.00281690141,,,,1/28/2020,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
1/29/2020,2273993729,,,67951998,,MT,REC,USA,,NGA,,355.00000000000,,,,1/27/2020,1.25,,trn,0.00,"3,195.00",,,,(177.50),,,,(575.10),,,(752.60)
,,,,,,,,,,,,.00281690141,,,,1/29/2020,,,stl,0.00,0.00,,,,(0.50),,,,(1.62),,,(2.12)
1/29/2020,2273993729,,,67951998,,MT,REC,USA,,NGA,,355.00000000000,,,,1/27/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,28.76,,mk,28.76
,,,,,,,,,,,,.00281690141,,,,1/29/2020,,,stl,0.00,0.00,,,,0.00,,,,0.08,,,0.08
1/29/2020,2273993729,,,67951998,,MT,REC,USA,,NGA,,355.00000000000,,,,1/27/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,8.88,,mk,8.88
,,,,,,,,,,,,.00281690141,,,,1/29/2020,,,stl,0.00,0.00,,,,0.00,,,,0.03,,,0.03
1/31/2020,2274017256,,,39653927,,MT,REC,USA,,NGA,,355.00000000000,,,,1/27/2020,1.25,,trn,0.00,"3,546.45",,,,(266.25),,,,(638.36),,,(904.61)
,,,,,,,,,,,,.00281690141,,,,1/31/2020,,,stl,0.00,0.00,,,,(0.75),,,,(1.80),,,(2.55)
1/31/2020,2274017256,,,39653927,,MT,REC,USA,,NGA,,355.00000000000,,,,1/27/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,31.92,,mk,31.92
,,,,,,,,,,,,.00281690141,,,,1/31/2020,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
1/31/2020,2274017256,,,39653927,,MT,REC,USA,,NGA,,355.00000000000,,,,1/27/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,13.31,,mk,13.31
,,,,,,,,,,,,.00281690141,,,,1/31/2020,,,stl,0.00,0.00,,,,0.00,,,,0.04,,,0.04
1/31/2020,2274551551,,,32410441,,MT,REC,USA,,NGA,,355.00000000000,,,,1/29/2020,1.25,,trn,0.00,"3,546.45",,,,(177.50),,,,(638.36),,,(815.86)
,,,,,,,,,,,,.00281690141,,,,1/31/2020,,,stl,0.00,0.00,,,,(0.50),,,,(1.80),,,(2.30)
1/31/2020,2274551551,,,32410441,,MT,REC,USA,,NGA,,355.00000000000,,,,1/29/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,31.92,,mk,31.92
,,,,,,,,,,,,.00281690141,,,,1/31/2020,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
1/31/2020,2274551551,,,32410441,,MT,REC,USA,,NGA,,355.00000000000,,,,1/29/2020,1.25,,trn,0.00,0.00,,,,0.00,,,,8.88,,mk,8.88
,,,,,,,,,,,,.00281690141,,,,1/31/2020,,,stl,0.00,0.00,,,,0.00,,,,0.03,,,0.03
100711693 - 100712896,,,,,,,,,Account Total:,,,,,Receive,,,,48,,0.00,0.00,,,,"(12,632.11)",,,,"(35,350.83)",,"(47,982.94)",
,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,(35.58),,,,(99.55),,(135.13),
,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,(135.13),,
Account Number : ,,,100711693 - 100712897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,FCMB - #031 - IKEJA - ALLEN AVENUE BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,654025,,,,,Store Number : ,,,,031,,,,,,,,,,,,,,,,,,
1/9/2020,2266429136,,,82303404,,MT,REC,USA,,NGA,,355.00000000000,,,,1/1/2020,0.45,,trn,0.00,"2,840.00",,,,(82.43),,,,(511.20),,,(593.63)
,,,,,,,,,,,,.00281690141,,,,1/9/2020,,,stl,0.00,0.00,,,,(0.23),,,,(1.44),,,(1.67)
1/9/2020,2266429136,,,82303404,,MT,REC,USA,,NGA,,355.00000000000,,,,1/1/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,4.12,,mk,4.12
,,,,,,,,,,,,.00281690141,,,,1/9/2020,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
1/9/2020,2266429136,,,82303404,,MT,REC,USA,,NGA,,355.00000000000,,,,1/1/2020,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,1/9/2020,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
1/13/2020,2269344841,,,26751223,,MT,REC,ITA,,NGA,,394.76000000000,,,,1/11/2020,2.00,,trn,0.00,"2,368.56",,,,(78.95),,,,(426.34),,,(505.29)
,,,,,,,,,,,,.00281690141,,,,1/13/2020,,,stl,0.00,0.00,,,,(0.22),,,,(1.20),,,(1.42)
1/13/2020,2269344841,,,26751223,,MT,REC,ITA,,NGA,,394.76000000000,,,,1/11/2020,2.00,,trn,0.00,0.00,,,,0.00,,,,21.32,,mk,21.32
,,,,,,,,,,,,.00281690141,,,,1/13/2020,,,stl,0.00,0.00,,,,0.00,,,,0.06,,,0.06
