PRIMROSE TOWER 17A TINIBU STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LAGOS, Lagos",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Send  Activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Settlement Currency : ,,,,USD,,,Transaction Currency : ,,,,,,NGN,,,,,,,,,,,,,,,
,,,,,,,,,Orig,Rcv,,,,,,,FX,,,,,,,Fx Rev,,,,
Tran Date,,Tran Id,,,,Ref #,,Prod,Cntry,Cntry,,FX Rate,,,,FX Date,Margin,,,Base Amt,Fee Amt,,,Share Amt,Commission Amt,,,Total
12/17/2019,,2260745057,,,,47009057,,MT,OMN,NGA,,922.00607744680,,,,12/15/2019,1.20,,trn,"(286,035.79)","2,766.02",,(694.82),,,(497.88),,"(1,192.70)"
,,,,,,,,,,,,.00281690141,,,,12/17/2019,,,stl,(805.73),0.00,,(1.96),,,(1.40),,(3.36)
12/17/2019,,2260745057,,,,47009057,,MT,OMN,NGA,,922.00607744680,,,,12/15/2019,1.20,,trn,0.00,0.00,,0.00,,,24.89,mk,24.89
,,,,,,,,,,,,.00281690141,,,,12/17/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
12/17/2019,,2260745057,,,,47009057,,MT,OMN,NGA,,922.00607744680,,,,12/15/2019,1.20,,trn,0.00,0.00,,0.00,,,34.74,mk,34.74
,,,,,,,,,,,,.00281690141,,,,12/17/2019,,,stl,0.00,0.00,,0.00,,,0.10,,0.10
12/17/2019,,2260829691,,,,34609961,,MT,USA,NGA,,355.00000000000,,,,12/15/2019,0.45,,trn,"(300,392.13)","2,840.00",,(271.58),,,(511.20),,(782.78)
,,,,,,,,,,,,.00281690141,,,,12/17/2019,,,stl,(846.18),0.00,,(0.77),,,(1.44),,(2.21)
12/17/2019,,2260829691,,,,34609961,,MT,USA,NGA,,355.00000000000,,,,12/15/2019,0.45,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,12/17/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
12/17/2019,,2260829691,,,,34609961,,MT,USA,NGA,,355.00000000000,,,,12/15/2019,0.45,,trn,0.00,0.00,,0.00,,,13.58,mk,13.58
,,,,,,,,,,,,.00281690141,,,,12/17/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
12/17/2019,,2260918547,,,,37837782,,MT,USA,NGA,,355.00000000000,,,,12/15/2019,1.25,,trn,"(350,562.50)","5,502.50",,(887.50),,,(990.45),,"(1,877.95)"
,,,,,,,,,,,,.00281690141,,,,12/17/2019,,,stl,(987.50),0.00,,(2.50),,,(2.79),,(5.29)
12/17/2019,,2260918547,,,,37837782,,MT,USA,NGA,,355.00000000000,,,,12/15/2019,1.25,,trn,0.00,0.00,,0.00,,,49.52,mk,49.52
,,,,,,,,,,,,.00281690141,,,,12/17/2019,,,stl,0.00,0.00,,0.00,,,0.14,,0.14
12/17/2019,,2260918547,,,,37837782,,MT,USA,NGA,,355.00000000000,,,,12/15/2019,1.25,,trn,0.00,0.00,,0.00,,,44.38,mk,44.38
,,,,,,,,,,,,.00281690141,,,,12/17/2019,,,stl,0.00,0.00,,0.00,,,0.13,,0.13
Daily Total : ,,,,,,,,,,,,,,,,,,3,,"(936,990.42)","11,108.52",,"(1,853.90)",,,"(1,806.86)","(3,660.76)",
,,,,,,,,,,,,,,,,,,,,"(2,639.41)",0.00,,(5.23),,,(5.08),(10.31),
12/18/2019,,2261142624,,,,40688477,,MT,USA,NGA,,355.00000000000,,,,12/16/2019,1.25,,trn,"(105,168.75)","3,546.45",,(266.25),,,(638.36),,(904.61)
,,,,,,,,,,,,.00281690141,,,,12/18/2019,,,stl,(296.25),0.00,,(0.75),,,(1.80),,(2.55)
12/18/2019,,2261142624,,,,40688477,,MT,USA,NGA,,355.00000000000,,,,12/16/2019,1.25,,trn,0.00,0.00,,0.00,,,31.92,mk,31.92
,,,,,,,,,,,,.00281690141,,,,12/18/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
12/18/2019,,2261142624,,,,40688477,,MT,USA,NGA,,355.00000000000,,,,12/16/2019,1.25,,trn,0.00,0.00,,0.00,,,13.31,mk,13.31
,,,,,,,,,,,,.00281690141,,,,12/18/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
12/18/2019,,2261288174,,,,46693630,,MT,USA,NGA,,355.00000000000,,,,12/16/2019,0.45,,trn,"(26,505.19)","2,840.00",,(23.96),,,(511.20),,(535.16)
,,,,,,,,,,,,.00281690141,,,,12/18/2019,,,stl,(74.66),0.00,,(0.07),,,(1.44),,(1.51)
12/18/2019,,2261288174,,,,46693630,,MT,USA,NGA,,355.00000000000,,,,12/16/2019,0.45,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,12/18/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
Daily Total : ,,,,,,,,,,,,,,,,,,2,,"(131,673.94)","6,386.45",,(290.21),,,"(1,078.77)","(1,368.98)",
,,,,,,,,,,,,,,,,,,,,(370.91),0.00,,(0.82),,,(3.04),(3.86),
12/23/2019,,2262378914,,,,99328660,,MT,KOR,NGA,,355.00000000000,,,,12/20/2019,6.00,,trn,"(40,044.00)","7,100.00",,(511.20),,,"(1,278.00)",,"(1,789.20)"
,,,,,,,,,,,,.00281690141,,,,12/23/2019,,,stl,(112.80),0.00,,(1.44),,,(3.60),,(5.04)
12/23/2019,,2262378914,,,,99328660,,MT,KOR,NGA,,355.00000000000,,,,12/20/2019,6.00,,trn,0.00,0.00,,0.00,,,63.90,mk,63.90
,,,,,,,,,,,,.00281690141,,,,12/23/2019,,,stl,0.00,0.00,,0.00,,,0.18,,0.18
12/23/2019,,2262378914,,,,99328660,,MT,KOR,NGA,,355.00000000000,,,,12/20/2019,6.00,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,12/23/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
12/23/2019,,2263256246,,,,44830780,,MT,GBR,NGA,,461.39350000000,,,,12/22/2019,1.50,,trn,"(45,447.26)",918.17,,(138.42),,,(165.27),,(303.69)
,,,,,,,,,,,,.00281690141,,,,12/23/2019,,,stl,(128.02),0.00,,(0.39),,,(0.47),,(0.86)
12/23/2019,,2263256246,,,,44830780,,MT,GBR,NGA,,461.39350000000,,,,12/22/2019,1.50,,trn,0.00,0.00,,0.00,,,8.26,mk,8.26
,,,,,,,,,,,,.00281690141,,,,12/23/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
12/23/2019,,2263256246,,,,44830780,,MT,GBR,NGA,,461.39350000000,,,,12/22/2019,1.50,,trn,0.00,0.00,,0.00,,,6.92,mk,6.92
,,,,,,,,,,,,.00281690141,,,,12/23/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
Daily Total : ,,,,,,,,,,,,,,,,,,2,,"(85,491.26)","8,018.17",,(649.62),,,"(1,338.63)","(1,988.25)",
,,,,,,,,,,,,,,,,,,,,(240.82),0.00,,(1.83),,,(3.78),(5.61),
12/24/2019,,2262186478,,,,72591006,,MT,BLZ,NGA,,177.50000000000,,,,12/19/2019,1.00,,trn,"(21,087.00)","4,437.50",,(42.60),,,(798.75),,(841.35)
,,,,,,,,,,,,.00281690141,,,,12/24/2019,,,stl,(59.40),0.00,,(0.12),,,(2.25),,(2.37)
12/24/2019,,2262186478,,,,72591006,,MT,BLZ,NGA,,177.50000000000,,,,12/19/2019,1.00,,trn,0.00,0.00,,0.00,,,39.94,mk,39.94
,,,,,,,,,,,,.00281690141,,,,12/24/2019,,,stl,0.00,0.00,,0.00,,,0.11,,0.11
12/24/2019,,2262186478,,,,72591006,,MT,BLZ,NGA,,177.50000000000,,,,12/19/2019,1.00,,trn,0.00,0.00,,0.00,,,2.13,mk,2.13
,,,,,,,,,,,,.00281690141,,,,12/24/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"(21,087.00)","4,437.50",,(42.60),,,(756.68),(799.28),
,,,,,,,,,,,,,,,,,,,,(59.40),0.00,,(0.12),,,(2.13),(2.25),
12/30/2019,,2263567788,,,,26513047,,MT,BFA,NGA,,.59953465710,,,,12/23/2019,2.30,,trn,"(58,574.54)","1,378.93",,(275.79),,,(248.21),,(524.00)
,,,,,,,,,,,,.00281690141,,,,12/30/2019,,,stl,(165.00),0.00,,(0.78),,,(0.70),,(1.48)
12/30/2019,,2263567788,,,,26513047,,MT,BFA,NGA,,.59953465710,,,,12/23/2019,2.30,,trn,0.00,0.00,,0.00,,,12.41,mk,12.41
,,,,,,,,,,,,.00281690141,,,,12/30/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
12/30/2019,,2263567788,,,,26513047,,MT,BFA,NGA,,.59953465710,,,,12/23/2019,2.30,,trn,0.00,0.00,,0.00,,,13.79,mk,13.79
,,,,,,,,,,,,.00281690141,,,,12/30/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"(58,574.54)","1,378.93",,(275.79),,,(222.01),(497.80),
,,,,,,,,,,,,,,,,,,,,(165.00),0.00,,(0.78),,,(0.63),(1.41),
Account   100711693 - 100712947 Total : ,,,,,,,,,,,,,,,,,,19,,"(1,950,248.31)","64,340.07",,"(4,862.43)",,,"(10,763.33)","(15,625.76)",
,,,,,,,,,,,,,,,,,,,,"(5,493.66)",0.00,,(13.72),,,(30.31),(44.03),
Account Number : ,,,100711693 - 100712950,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #084 - ENUGU - GARDEN AVENUE ENUGU,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654078,,,,,Store Number : ,,,,084,,,,,,,,,,,,,,
12/6/2019,,2257557205,,,,42392004,,MT,LBR,NGA,,355.00000000000,,,,12/5/2019,1.10,,trn,"(61,441.63)","5,325.00",,(136.68),,,(958.50),,"(1,095.18)"
,,,,,,,,,,,,.00281690141,,,,12/6/2019,,,stl,(173.08),0.00,,(0.39),,,(2.70),,(3.09)
12/6/2019,,2257557205,,,,42392004,,MT,LBR,NGA,,355.00000000000,,,,12/5/2019,1.10,,trn,0.00,0.00,,0.00,,,47.93,mk,47.93
,,,,,,,,,,,,.00281690141,,,,12/6/2019,,,stl,0.00,0.00,,0.00,,,0.14,,0.14
12/6/2019,,2257557205,,,,42392004,,MT,LBR,NGA,,355.00000000000,,,,12/5/2019,1.10,,trn,0.00,0.00,,0.00,,,6.83,mk,6.83
,,,,,,,,,,,,.00281690141,,,,12/6/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"(61,441.63)","5,325.00",,(136.68),,,(903.74),"(1,040.42)",
,,,,,,,,,,,,,,,,,,,,(173.08),0.00,,(0.39),,,(2.54),(2.93),
12/13/2019,,2259752459,,,,22947427,,MT,USA,NGA,,355.00000000000,,,,12/12/2019,0.50,,trn,"(109,499.75)","1,771.45",,(110.05),,,(318.86),,(428.91)
,,,,,,,,,,,,.00281690141,,,,12/13/2019,,,stl,(308.45),0.00,,(0.31),,,(0.90),,(1.21)
12/13/2019,,2259752459,,,,22947427,,MT,USA,NGA,,355.00000000000,,,,12/12/2019,0.50,,trn,0.00,0.00,,0.00,,,15.94,mk,15.94
,,,,,,,,,,,,.00281690141,,,,12/13/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
12/13/2019,,2259752459,,,,22947427,,MT,USA,NGA,,355.00000000000,,,,12/12/2019,0.50,,trn,0.00,0.00,,0.00,,,5.50,mk,5.50
,,,,,,,,,,,,.00281690141,,,,12/13/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"(109,499.75)","1,771.45",,(110.05),,,(297.42),(407.47),
,,,,,,,,,,,,,,,,,,,,(308.45),0.00,,(0.31),,,(0.84),(1.15),
12/19/2019,,2260985321,,,,99509548,,MT,GBR,NGA,,473.67650000000,,,,12/16/2019,1.50,,trn,"(46,657.14)","2,368.38",,(142.10),,,(426.31),,(568.41)
,,,,,,,,,,,,.00281690141,,,,12/19/2019,,,stl,(131.43),0.00,,(0.40),,,(1.20),,(1.60)
12/19/2019,,2260985321,,,,99509548,,MT,GBR,NGA,,473.67650000000,,,,12/16/2019,1.50,,trn,0.00,0.00,,0.00,,,21.32,mk,21.32
,,,,,,,,,,,,.00281690141,,,,12/19/2019,,,stl,0.00,0.00,,0.00,,,0.06,,0.06
12/19/2019,,2260985321,,,,99509548,,MT,GBR,NGA,,473.67650000000,,,,12/16/2019,1.50,,trn,0.00,0.00,,0.00,,,7.11,mk,7.11
,,,,,,,,,,,,.00281690141,,,,12/19/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"(46,657.14)","2,368.38",,(142.10),,,(397.88),(539.98),
,,,,,,,,,,,,,,,,,,,,(131.43),0.00,,(0.40),,,(1.12),(1.52),
12/20/2019,,2261864732,,,,93268670,,MT,BEL,NGA,,395.22150000000,,,,12/18/2019,2.00,,trn,"(193,658.54)","5,928.32",,(790.44),,,"(1,067.10)",,"(1,857.54)"
,,,,,,,,,,,,.00281690141,,,,12/20/2019,,,stl,(545.52),0.00,,(2.23),,,(3.01),,(5.24)
12/20/2019,,2261864732,,,,93268670,,MT,BEL,NGA,,395.22150000000,,,,12/18/2019,2.00,,trn,0.00,0.00,,0.00,,,53.35,mk,53.35
,,,,,,,,,,,,.00281690141,,,,12/20/2019,,,stl,0.00,0.00,,0.00,,,0.15,,0.15
12/20/2019,,2261864732,,,,93268670,,MT,BEL,NGA,,395.22150000000,,,,12/18/2019,2.00,,trn,0.00,0.00,,0.00,,,39.52,mk,39.52
,,,,,,,,,,,,.00281690141,,,,12/20/2019,,,stl,0.00,0.00,,0.00,,,0.11,,0.11
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"(193,658.54)","5,928.32",,(790.44),,,(974.23),"(1,764.67)",
,,,,,,,,,,,,,,,,,,,,(545.52),0.00,,(2.23),,,(2.75),(4.98),
12/23/2019,,2262098527,,,,98919721,,MT,GBR,NGA,,464.94350000000,,,,12/19/2019,1.50,,trn,"(123,651.72)","4,649.44",,(376.60),,,(836.90),,"(1,213.50)"
,,,,,,,,,,,,.00281690141,,,,12/23/2019,,,stl,(348.31),0.00,,(1.06),,,(2.36),,(3.42)
12/23/2019,,2262098527,,,,98919721,,MT,GBR,NGA,,464.94350000000,,,,12/19/2019,1.50,,trn,0.00,0.00,,0.00,,,41.84,mk,41.84
,,,,,,,,,,,,.00281690141,,,,12/23/2019,,,stl,0.00,0.00,,0.00,,,0.12,,0.12
12/23/2019,,2262098527,,,,98919721,,MT,GBR,NGA,,464.94350000000,,,,12/19/2019,1.50,,trn,0.00,0.00,,0.00,,,18.83,mk,18.83
,,,,,,,,,,,,.00281690141,,,,12/23/2019,,,stl,0.00,0.00,,0.00,,,0.05,,0.05
12/23/2019,,2262658610,,,,95334249,,MT,USA,NGA,,355.00000000000,,,,12/20/2019,0.45,,trn,"(35,340.25)","2,840.00",,(31.95),,,(511.20),,(543.15)
,,,,,,,,,,,,.00281690141,,,,12/23/2019,,,stl,(99.55),0.00,,(0.09),,,(1.44),,(1.53)
12/23/2019,,2262658610,,,,95334249,,MT,USA,NGA,,355.00000000000,,,,12/20/2019,0.45,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,12/23/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
Daily Total : ,,,,,,,,,,,,,,,,,,2,,"(158,991.97)","7,489.44",,(408.55),,,"(1,261.87)","(1,670.42)",
,,,,,,,,,,,,,,,,,,,,(447.86),0.00,,(1.15),,,(3.56),(4.71),
Account   100711693 - 100712950 Total : ,,,,,,,,,,,,,,,,,,6,,"(570,249.03)","22,882.59",,"(1,587.82)",,,"(3,835.14)","(5,422.96)",
,,,,,,,,,,,,,,,,,,,,"(1,606.34)",0.00,,(4.48),,,(10.81),(15.29),
Account Number : ,,,100711693 - 100712951,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #085 - OWERRI - OWERRI BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654079,,,,,Store Number : ,,,,085,,,,,,,,,,,,,,
12/2/2019,,2255322133,,,,57419267,,MT,USA,NGA,,355.00000000000,,,,11/28/2019,0.45,,trn,"(35,340.25)","2,840.00",,(31.95),,,(511.20),,(543.15)
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,(99.55),0.00,,(0.09),,,(1.44),,(1.53)
12/2/2019,,2255322133,,,,57419267,,MT,USA,NGA,,355.00000000000,,,,11/28/2019,0.45,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
12/2/2019,,2255707816,,,,66055817,,MT,ECU,NGA,,355.00000000000,,,,11/29/2019,1.00,,trn,"(35,145.00)","1,739.50",,(71.00),,,(313.11),,(384.11)
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,(99.00),0.00,,(0.20),,,(0.88),,(1.08)
12/2/2019,,2255707816,,,,66055817,,MT,ECU,NGA,,355.00000000000,,,,11/29/2019,1.00,,trn,0.00,0.00,,0.00,,,15.66,mk,15.66
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.04,,0.04
12/2/2019,,2255707816,,,,66055817,,MT,ECU,NGA,,355.00000000000,,,,11/29/2019,1.00,,trn,0.00,0.00,,0.00,,,3.55,mk,3.55
,,,,,,,,,,,,.00281690141,,,,12/2/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
Daily Total : ,,,,,,,,,,,,,,,,,,2,,"(70,485.25)","4,579.50",,(102.95),,,(779.54),(882.49),
,,,,,,,,,,,,,,,,,,,,(198.55),0.00,,(0.29),,,(2.20),(2.49),
12/4/2019,,2256514041,,,,20609878,,MT,USA,NGA,,355.00000000000,,,,12/2/2019,1.25,,trn,"(175,281.25)","3,514.50",,(443.75),,,(632.61),,"(1,076.36)"
,,,,,,,,,,,,.00281690141,,,,12/4/2019,,,stl,(493.75),0.00,,(1.25),,,(1.78),,(3.03)
12/4/2019,,2256514041,,,,20609878,,MT,USA,NGA,,355.00000000000,,,,12/2/2019,1.25,,trn,0.00,0.00,,0.00,,,31.63,mk,31.63
,,,,,,,,,,,,.00281690141,,,,12/4/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
12/4/2019,,2256514041,,,,20609878,,MT,USA,NGA,,355.00000000000,,,,12/2/2019,1.25,,trn,0.00,0.00,,0.00,,,22.19,mk,22.19
,,,,,,,,,,,,.00281690141,,,,12/4/2019,,,stl,0.00,0.00,,0.00,,,0.06,,0.06
12/4/2019,,2256713253,,,,99930809,,MT,USA,NGA,,355.00000000000,,,,12/2/2019,1.25,,trn,"(31,554.13)","3,546.45",,(79.88),,,(638.36),,(718.24)
,,,,,,,,,,,,.00281690141,,,,12/4/2019,,,stl,(88.88),0.00,,(0.23),,,(1.80),,(2.03)
12/4/2019,,2256713253,,,,99930809,,MT,USA,NGA,,355.00000000000,,,,12/2/2019,1.25,,trn,0.00,0.00,,0.00,,,31.92,mk,31.92
,,,,,,,,,,,,.00281690141,,,,12/4/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
12/4/2019,,2256713253,,,,99930809,,MT,USA,NGA,,355.00000000000,,,,12/2/2019,1.25,,trn,0.00,0.00,,0.00,,,3.99,mk,3.99
,,,,,,,,,,,,.00281690141,,,,12/4/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
12/4/2019,,2256951720,,,,58963654,,MT,FRA,NGA,,393.05600000000,,,,12/3/2019,0.50,,trn,"(111,851.95)","5,502.78",,(112.41),,,(990.50),,"(1,102.91)"
,,,,,,,,,,,,.00281690141,,,,12/4/2019,,,stl,(315.08),0.00,,(0.32),,,(2.79),,(3.11)
12/4/2019,,2256951720,,,,58963654,,MT,FRA,NGA,,393.05600000000,,,,12/3/2019,0.50,,trn,0.00,0.00,,0.00,,,49.53,mk,49.53
,,,,,,,,,,,,.00281690141,,,,12/4/2019,,,stl,0.00,0.00,,0.00,,,0.14,,0.14
12/4/2019,,2256951720,,,,58963654,,MT,FRA,NGA,,393.05600000000,,,,12/3/2019,0.50,,trn,0.00,0.00,,0.00,,,5.62,mk,5.62
,,,,,,,,,,,,.00281690141,,,,12/4/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
Daily Total : ,,,,,,,,,,,,,,,,,,3,,"(318,687.33)","12,563.73",,(636.04),,,"(2,116.59)","(2,752.63)",
,,,,,,,,,,,,,,,,,,,,(897.71),0.00,,(1.80),,,(5.96),(7.76),
12/5/2019,,2256510087,,,,53340360,,MT,USA,NGA,,355.00000000000,,,,12/2/2019,0.45,,trn,"(70,680.50)","2,840.00",,(63.90),,,(511.20),,(575.10)
,,,,,,,,,,,,.00281690141,,,,12/5/2019,,,stl,(199.10),0.00,,(0.18),,,(1.44),,(1.62)
12/5/2019,,2256510087,,,,53340360,,MT,USA,NGA,,355.00000000000,,,,12/2/2019,0.45,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,12/5/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
12/5/2019,,2256510087,,,,53340360,,MT,USA,NGA,,355.00000000000,,,,12/2/2019,0.45,,trn,0.00,0.00,,0.00,,,3.20,mk,3.20
,,,,,,,,,,,,.00281690141,,,,12/5/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
12/5/2019,,2257129794,,,,70096943,,MT,PHL,NGA,,6.95396669945,,,,12/3/2019,4.70,,trn,"(9,940.70)","3,476.98",,(98.05),,,(625.86),,(723.91)
,,,,,,,,,,,,.00281690141,,,,12/5/2019,,,stl,(28.00),0.00,,(0.28),,,(1.76),,(2.04)
12/5/2019,,2257129794,,,,70096943,,MT,PHL,NGA,,6.95396669945,,,,12/3/2019,4.70,,trn,0.00,0.00,,0.00,,,31.29,mk,31.29
,,,,,,,,,,,,.00281690141,,,,12/5/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
12/5/2019,,2257129794,,,,70096943,,MT,PHL,NGA,,6.95396669945,,,,12/3/2019,4.70,,trn,0.00,0.00,,0.00,,,4.90,mk,4.90
,,,,,,,,,,,,.00281690141,,,,12/5/2019,,,stl,0.00,0.00,,0.00,,,0.01,,0.01
12/5/2019,,2257155083,,,,56851766,,MT,DEU,NGA,,393.34000000000,,,,12/4/2019,0.50,,trn,"(156,549.32)","7,473.46",,(157.34),,,"(1,345.22)",,"(1,502.56)"
,,,,,,,,,,,,.00281690141,,,,12/5/2019,,,stl,(440.98),0.00,,(0.44),,,(3.79),,(4.23)
12/5/2019,,2257155083,,,,56851766,,MT,DEU,NGA,,393.34000000000,,,,12/4/2019,0.50,,trn,0.00,0.00,,0.00,,,67.26,mk,67.26
,,,,,,,,,,,,.00281690141,,,,12/5/2019,,,stl,0.00,0.00,,0.00,,,0.19,,0.19
12/5/2019,,2257155083,,,,56851766,,MT,DEU,NGA,,393.34000000000,,,,12/4/2019,0.50,,trn,0.00,0.00,,0.00,,,7.87,mk,7.87
,,,,,,,,,,,,.00281690141,,,,12/5/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
Daily Total : ,,,,,,,,,,,,,,,,,,3,,"(237,170.52)","13,790.44",,(319.29),,,"(2,342.20)","(2,661.49)",
,,,,,,,,,,,,,,,,,,,,(668.08),0.00,,(0.90),,,(6.60),(7.50),
12/6/2019,,2257232646,,,,94341942,,MT,USA,NGA,,355.00000000000,,,,12/4/2019,1.25,,trn,"(70,112.50)","3,546.45",,(177.50),,,(638.36),,(815.86)
,,,,,,,,,,,,.00281690141,,,,12/6/2019,,,stl,(197.50),0.00,,(0.50),,,(1.80),,(2.30)
12/6/2019,,2257232646,,,,94341942,,MT,USA,NGA,,355.00000000000,,,,12/4/2019,1.25,,trn,0.00,0.00,,0.00,,,31.92,mk,31.92
,,,,,,,,,,,,.00281690141,,,,12/6/2019,,,stl,0.00,0.00,,0.00,,,0.09,,0.09
12/6/2019,,2257232646,,,,94341942,,MT,USA,NGA,,355.00000000000,,,,12/4/2019,1.25,,trn,0.00,0.00,,0.00,,,8.88,mk,8.88
,,,,,,,,,,,,.00281690141,,,,12/6/2019,,,stl,0.00,0.00,,0.00,,,0.03,,0.03
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"(70,112.50)","3,546.45",,(177.50),,,(597.56),(775.06),
,,,,,,,,,,,,,,,,,,,,(197.50),0.00,,(0.50),,,(1.68),(2.18),
12/9/2019,,2257614560,,,,33029564,,MT,USA,NGA,,355.00000000000,,,,12/5/2019,0.45,,trn,"(141,361.00)","2,840.00",,(127.80),,,(511.20),,(639.00)
,,,,,,,,,,,,.00281690141,,,,12/9/2019,,,stl,(398.20),0.00,,(0.36),,,(1.44),,(1.80)
12/9/2019,,2257614560,,,,33029564,,MT,USA,NGA,,355.00000000000,,,,12/5/2019,0.45,,trn,0.00,0.00,,0.00,,,25.56,mk,25.56
,,,,,,,,,,,,.00281690141,,,,12/9/2019,,,stl,0.00,0.00,,0.00,,,0.07,,0.07
12/9/2019,,2257614560,,,,33029564,,MT,USA,NGA,,355.00000000000,,,,12/5/2019,0.45,,trn,0.00,0.00,,0.00,,,6.39,mk,6.39
,,,,,,,,,,,,.00281690141,,,,12/9/2019,,,stl,0.00,0.00,,0.00,,,0.02,,0.02
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"(141,361.00)","2,840.00",,(127.80),,,(479.25),(607.05),
,,,,,,,,,,,,,,,,,,,,(398.20),0.00,,(0.36),,,(1.35),(1.71),
12/10/2019,,2258697131,,,,28656040,,MT,PHL,NGA,,6.99369582510,,,,12/8/2019,4.70,,trn,"(46,654.94)","4,895.59",,(460.19),,,(881.21),,"(1,341.40)"
,,,,,,,,,,,,.00281690141,,,,12/10/2019,,,stl,(131.42),0.00,,(1.30),,,(2.48),,(3.78)
12/10/2019,,2258697131,,,,28656040,,MT,PHL,NGA,,6.99369582510,,,,12/8/2019,4.70,,trn,0.00,0.00,,0.00,,,44.06,mk,44.06
,,,,,,,,,,,,.00281690141,,,,12/10/2019,,,stl,0.00,0.00,,0.00,,,0.12,,0.12
12/10/2019,,2258697131,,,,28656040,,MT,PHL,NGA,,6.99369582510,,,,12/8/2019,4.70,,trn,0.00,0.00,,0.00,,,23.01,mk,23.01
,,,,,,,,,,,,.00281690141,,,,12/10/2019,,,stl,0.00,0.00,,0.00,,,0.06,,0.06
12/10/2019,,2258699296,,,,43200629,,MT,JPN,NGA,,3.26827471930,,,,12/8/2019,4.00,,trn,"(172,564.91)","6,471.18",,"(1,438.04)",,,"(1,164.81)",,"(2,602.85)"
,,,,,,,,,,,,.00281690141,,,,12/10/2019,,,stl,(486.10),0.00,,(4.05),,,(3.28),,(7.33)
12/10/2019,,2258699296,,,,43200629,,MT,JPN,NGA,,3.26827471930,,,,12/8/2019,4.00,,trn,0.00,0.00,,0.00,,,58.24,mk,58.24
,,,,,,,,,,,,.00281690141,,,,12/10/2019,,,stl,0.00,0.00,,0.00,,,0.16,,0.16
