MTCN	TransactionType	Code	PayCountry	RecCountry	Account	Location_ID	LocationName	Direction	Address	LOCCurrencyCode	RecDateUSYear	RecDateUSMonth	RecDateUSDay	RecDateLOCYear	RecDateLOCMonth	RecDateLOCDay	PayDateUSYear	PayDateUSMonth	PayDateUSDay	PayDateLOCYear	PayDateLOCMonth	PayDateLOCDay	SetDateUSYear	SetDateUSMonth	SetDateUSDay	SetDateLOCYear	SetDateLOCMonth	SetDateLOCDay	RepDateYear	RepDateMonth	RepDateDay	RecPayoutRate	PayPayoutRate	RecSettlementRate	PaySettlementRate	ClearPrincipalUSD	ClearChargesUSD	ClearFXUSD	ClearFXREC	ClearPrincipalLOC	ClearChargesLOC	ClearFXLOC	ClearPrincipalPAY	ClearChargesPAY	ClearFXPAY	RecPrincipalUSD	TotalChargesUSD	RecPrincipalLOC	RecCurrencyCode	PayCurrencyCode	RecPrincipalREC	RecPrincipalPAY	TotalChargesREC	TotalChargesPAY	ClearPrincipalREC	ClearChargesREC	TotalChargesLOC	Spread	SendPayIndicator	ProductCode	ProductGroupName	AdjustmentMTCN	AdjustmentReason	AdjustmentType	AdjustmentReasonCode	AdjustmentTypeCode	TxnStatus
3355758821	T	NGN	NIGERIA	BRAZIL	ADH150843	115	FCMB - #077 - IBADAN - UNIVERSITY COLLEGE HOSPITAL	I	UNIVERSITY TEACHING HOSPITAL IBADAN.	NGN	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	0.240647822	355	0.240647823	355	-102.61	-0.78	0	0	-36427.53	-276.9	0	-36427.53	-276.9	0	107.99	4.32	38336.45	BRL	NGN	448.75	38336.45	17.95	1533.6	-426.39	-3.24	1533.6	4.98	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
6232854877	T	NGN	NIGERIA	TRINIDAD	ADH150809	101	FCMB - #079 - SURULERE - ADENIRAN OGUNSA	I	33 ADENIRAN OGUNSAYA STREET SURULERE	NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1	355	1	355	-100	-2.88	0	0	-35500	-1022.4	0	-35500	-1022.4	0	100	16	35500	USD	NGN	100	35500	16	5680	-100	-2.88	5680	0	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
2465843375	T	NGN	NIGERIA	CAPE VERDE	ADH150876	118	FCMB - #085 - OWERRI - OWERRI BRANCH	I	81 WETHERAL ROAD OWERRI	NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	0.010055699	355	0.010037091	355	-160.01	-2.72	0	0	-56804.34	-965.6	0	-56804.34	-965.6	0	165.08	15.06	58603.4	CVE	NGN	16447	58603.4	1500	5346.3	-15941.87	-270.99	5346.3	3.25	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
3169619208	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH151327	159	FCMB - #122 - OJOO - OJOO BRANCH	I	1C OYO RD	NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1	355	1	355	-99.55	-1.26	0	0	-35340.25	-447.3	0	-35340.25	-447.3	0	100	7	35500	USD	NGN	100	35500	7	2485	-99.55	-1.26	2485	0.45	P	AACS			UNKNOWN	UNKNOWN			S
3014637371	T	NGN	NIGERIA	MEXICO	ADH150151	75	FCMB - #066 - OJO - OJO BRANCH	I	148A OLOJO DRIVE	NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	0.049971199	355	0.050046223	355	-53.32	-1.16	0	0	-18928.37	-411.8	0	-18928.37	-411.8	0	55.05	6.47	19542.75	MXP	NGN	1100	19542.75	129.31	2296.85	-1065.42	-23.18	2296.85	3	P	MMTRWC	MTRN		UNKNOWN	UNKNOWN			S
8672626040	T	NGN	SIERRA LEONE	NIGERIA	ADH150029	6	FCMB - #001 - LAGOS - HEAD OFFICE BRANCH	O	17A TINUBU STREET LAGOS	NGN	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	0.002816899	9188.119995117	0.002816901	9260.35	162.25	12.7	6.76	2399.8	57598.75	4508.5	2399.8	1502452	117606.45	62599.97	169.01	15.49	60000	NGN	SLL	60000	1565091.75	5500	143442.82	57598.75	4508.5	5500	3.25	S	IMTR	MTRN		UNKNOWN	UNKNOWN			S
4154156956	T	NGN	CAMEROON	NIGERIA	ADH150458	90	FCMB - #040 - EKET - EKET BRANCH	O	12 ETEBI STREET , EKET	NGN	2019	8	29	2019	8	29	0	0	0	0	0	0	2019	8	29	2019	8	29	2019	8	29	0.002816899	592.232757568	0.002816901	594.0865782	163.01	12.7	6	2130	57868.55	4508.5	2130	96843	7544.9	3564.52	169.01	15.49	60000	NGN	XAF	60000	100406.57	5500	9202.4	57868.55	4508.5	5500	3.25	S	IMTR	MTRN		UNKNOWN	UNKNOWN			S
1997421298	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150535	59	FCMB - #036 - AKUTE - AKUTE BRANCH	I	34 OJODU AKUTE ROAD	NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1	355	1	355	-99.55	-1.26	0	0	-35340.25	-447.3	0	-35340.25	-447.3	0	100	7	35500	USD	NGN	100	35500	7	2485	-99.55	-1.26	2485	0.45	P	AACS			UNKNOWN	UNKNOWN			S
8838202179	T	NGN	NIGERIA	PERU	ADH150777	106	FCMB - #058 - IBADAN BODIJA BRANCH	I	BODIJA ROAD IBADAN	NGN	2019	8	26	2019	8	26	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	0.296195298	355	0.295656801	355	-52.68	-0.7	0	0	-18701.65	-248.5	0	-18701.65	-248.5	0	54.55	3.9	19365.25	PEN	NGN	184.5	19365.25	13.2	1384.5	-178.18	-2.37	1384.5	3.6	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
5037896049	T	NGN	NIGERIA	UNITED KINGDOM	ADH150809	101	FCMB - #079 - SURULERE - ADENIRAN OGUNSA	I	33 ADENIRAN OGUNSAYA STREET SURULERE	NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1.219399988	355	1.218871692	355	-47.09	-0.85	0	0	-16718.1	-301.75	0	-16718.1	-301.75	0	48.75	4.88	17306.25	GBP	NGN	40	17306.25	4	1732.4	-38.63	-0.7	1732.4	3.45	P	FTSS			UNKNOWN	UNKNOWN			S
0654383336	T	NGN	NIGERIA	SAUDI ARABIA	ADH152472	203	FCMB - #148 - IBADAN - CHALLENGE BRANCH	I	IBADAN	NGN	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	0.266624003	355	0.266624006	355	-233.15	-3.12	0	0	-82767.78	-1107.6	0	-82767.78	-1107.6	0	248.43	17.33	88192.65	SAR	NGN	931.75	88192.65	65	6152.15	-874.45	-11.7	6152.15	6.15	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
5694199398	T	NGN	NIGERIA	SAUDI ARABIA	ADH150513	47	FCMB - #029 - IBADAN - IBADAN BRANCH	I	LEBANON STREET OLD GBAGI	NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	0.266645334	355	0.266638225	355	-536.15	-7.2	0	0	-190334.47	-2556	0	-190334.47	-2556	0	571.27	40	202800.85	SAR	NGN	2142.5	202800.85	150	14200	-2010.78	-27	14200	6.15	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
4015561106	T	NGN	NIGERIA	ITALY	ADH150249	34	FCMB - #002 - ABUJA - ABUJA BRANCH	I	FIRSTCITY PLAZA PLOT 252	NGN	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1.108399987	355	1.104143779	355	-260.34	-1.8	0	0	-92419.08	-639	0	-92419.08	-639	0	276.04	9.94	97994.2	EUR	NGN	250	97994.2	9	3528.7	-235.78	-1.63	3528.7	6.05	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
2374807633	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150513	47	FCMB - #029 - IBADAN - IBADAN BRANCH	I	LEBANON STREET OLD GBAGI	NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1	355	1	355	-154.93	-1.8	0	0	-55000	-639	0	-55000	-639	0	155.63	9.99	55248.65	USD	NGN	155.63	55248.65	9.99	3546.45	-154.93	-1.8	3546.45	0.45	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
3198517365	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH152043	228	FCMB - #237 - ABA - ABA BRASS ROAD BRANCH	I	BRASS ROAD 10, Brass Road	NGN	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1	355	1	355	-199.1	-1.8	0	0	-70680.5	-639	0	-70680.5	-639	0	200	9.99	71000	USD	NGN	200	71000	9.99	3546.45	-199.1	-1.8	3546.45	0.45	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
4265943008	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH151471	175	FCMB - #137 - IKEJA GRA - IKEJA GRA BRAN	I	ISAAC JOHNSON STREET IKEJA	NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1	355	1	355	-119.46	-1.8	0	0	-42408.3	-639	0	-42408.3	-639	0	120	9.99	42600	USD	NGN	120	42600	9.99	3546.45	-119.46	-1.8	3546.45	0.45	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
0324211489	T	NGN	NIGERIA	OMAN	ADH471010	-1	UNKNOWN	I		NGN	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2.597402483	355	2.597402597	355	-371.1	-5.61	0	0	-131741.88	-1991.55	0	-131741.88	-1991.55	0	389.61	31.17	138311.55	OMR	NGN	150	138311.55	12	11065.35	-142.87	-2.16	11065.35	4.75	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
9350235941	T	NGN	NIGERIA	BOSNIA & HERZEGOVINA	ADH150393	45	FCMB - #008 - WARRI - WARRI BRANCH	I	OKUMAGBA AVENUE	NGN	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1.108399987	355	1.104143779	355	-268.65	-5.29	0	0	-95370.2	-1877.95	0	-95370.2	-1877.95	0	276.04	29.26	97994.2	EUR	NGN	250	97994.2	26.5	10387.3	-243.31	-4.79	10387.3	3.05	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
2073731054	T	NGN	NIGERIA	PAKISTAN	ADH150777	106	FCMB - #058 - IBADAN BODIJA BRANCH	I	BODIJA ROAD IBADAN	NGN	2019	8	23	2019	8	23	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	0.006351199	355	0.006338509	355	-82.52	-1.55	0	0	-29293.08	-550.25	0	-29293.08	-550.25	0	86.46	8.62	30693.3	PKR	NGN	13640	30693.3	1360	3060.1	-13018.83	-244.54	3060.1	4.75	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
8946268076	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH153154	-1	UNKNOWN	I		NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1	355	1	355	-473.55	-1.26	0	0	-168110.25	-447.3	0	-168110.25	-447.3	0	500	7	177500	USD	NGN	500	177500	7	2485	-473.55	-1.26	2485	5.29	P	FTSS			UNKNOWN	UNKNOWN			S
3399023686	T	NGN	NIGERIA	PORTUGAL	ADH150294	68	FCMB - #047 -  YENEGOA BRANCH	I	181 YENOGOA MBIMA ONAPA	NGN	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1.107599988	355	1.104143779	355	-53.3	-0.55	0	0	-18922.65	-195.25	0	-18922.65	-195.25	0	55.21	3.2	19599.55	EUR	NGN	50	19599.55	2.9	1136	-48.27	-0.5	1136	3.75	P	FTSS			UNKNOWN	UNKNOWN			S
1887317375	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH152472	203	FCMB - #148 - IBADAN - CHALLENGE BRANCH	I	IBADAN	NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1	355	1	355	-99.55	-1.8	0	0	-35340.25	-639	0	-35340.25	-639	0	100	9.99	35500	USD	NGN	100	35500	9.99	3546.45	-99.55	-1.8	3546.45	0.45	P	AACS			UNKNOWN	UNKNOWN			S
7036141630	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH152571	269	FCMB - #279 - AKURE OSHINLE	I	OLUKAYODE HOUSE 1{CR}	NGN	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1	355	1	355	-93.61	-0.66	0	0	-33231.55	-234.3	0	-33231.55	-234.3	0	100	4	35500	USD	NGN	100	35500	4	1420	-93.61	-0.66	1420	6.39	P	FTSS			UNKNOWN	UNKNOWN			S
6213436218	T	NGN	NIGERIA	ROMANIA	ADH151196	140	FCMB - #114 - AGEGE - AGEGE BRANCH	I	OLD  ABEOKUTA  EXPRESS ROAD OKO-OBA{CR}	NGN	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	0.234648099	355	0.234104316	355	-182.56	-3.04	0	0	-64807.47	-1079.2	0	-64807.47	-1079.2	0	187.28	16.86	66484.4	RON	NGN	800	66484.4	72	5985.3	-779.82	-12.99	5985.3	2.75	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
6639689314	T	NGN	NIGERIA	UNITED ARAB EMIRATES	ADH150919	116	FCMB - #091 - OKOTA - OKOTA BRANCH	I		NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	0.272257007	355	0.27225701	355	-74.06	-0.74	0	0	-26293	-262.7	0	-26293	-262.7	0	81.68	4.08	28996.4	AED	NGN	300	28996.4	15	1448.4	-272.02	-2.72	1448.4	9.32	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
2002561882	T	NGN	UGANDA	NIGERIA	ADH152120	230	FCMB - #253 - PORTHACOURT - RUMUOMASI BR	O	RUMUOMASI 2, Rumuokoro Street, Rumuomasi	NGN	2019	8	29	2019	8	29	2019	8	30	2019	8	30	2019	8	29	2019	8	29	2019	8	29	0.002816899	3685	0.002816901	3688.5	108.66	12.7	2.33	827.15	38574.3	4508.5	827.15	400804	46843.95	8594.21	110.99	15.49	39400	NGN	UGX	39400	409386.62	5500	57134.87	38574.3	4508.5	5500	2	S	IMTR	MTRN		UNKNOWN	UNKNOWN			S
0057753168	T	NGN	GHANA CEDI	NIGERIA	ADH150524	58	FCMB - #033 - OTA - OTTA BRANCH	O	56 IDI-IROKO ROAD SANGO OTTA	NGN	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	0.002816899	5.277799963	0.002816901	5.2788	108.99	12.7	3.69	1309.95	38691.45	4508.5	1309.95	575.35	67.04	19.48	112.68	15.49	40000	NGN	GHS	40000	594.82	5500	81.77	38691.45	4508.5	5500	3.25	S	IMTR	MTRN		UNKNOWN	UNKNOWN			S
1442677025	T	NGN	NIGERIA	CANADA	ADH151196	140	FCMB - #114 - AGEGE - AGEGE BRANCH	I	OLD  ABEOKUTA  EXPRESS ROAD OKO-OBA{CR}	NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	0.75227563	355	0.750245883	355	-631.76	-5.69	0	0	-224275.18	-2019.95	0	-224275.18	-2019.95	0	637.71	31.51	226387.05	CAD	NGN	850	226387.05	42	11186.05	-842.07	-7.58	11186.05	1.2	P	CMTR	MTRN		UNKNOWN	UNKNOWN			S
0210621720	T	NGN	NIGERIA	GREECE	ADH152472	203	FCMB - #148 - IBADAN - CHALLENGE BRANCH	I	IBADAN	NGN	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1.108399987	355	1.104143779	355	-858.79	-8.04	0	0	-304869.85	-2854.2	0	-304869.85	-2854.2	0	883.32	44.44	313578.6	EUR	NGN	800	313578.6	40.25	15776.2	-777.79	-7.28	15776.2	3.15	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
6065051741	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH151437	168	FCMB - #134 - PORTHARCOURT TRANS AMADI 2	I	466/467 TRANS AMADI INDUSTRIAL LAYOUT{CR}PORT HARCOURT{CR}	NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1	355	1	355	-93.61	-0.64	0	0	-33231.55	-227.2	0	-33231.55	-227.2	0	100	4	35500	USD	NGN	100	35500	4	1420	-93.61	-0.64	1420	6.39	P	FTSS			UNKNOWN	UNKNOWN			S
4600785290	T	NGN	NIGERIA	SAUDI ARABIA	ADH152241	270	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	I	ABDULAZEEZ ATTAH ROAD BRANCH 120, Abdulazeez Attah Road{CR}	NGN	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	0.266638223	355	0.266624006	355	-452.35	-0.45	0	0	-160584.87	-159.75	0	-160584.87	-159.75	0	463.93	2.5	164695.15	SAR	NGN	1740	164695.15	9.38	887.5	-1696.58	-1.69	887.5	2.5	P	AVSS			UNKNOWN	UNKNOWN			S
1698975167	T	NGN	NIGERIA	BRAZIL	ADH150623	96	FCMB - #072 - Warri Effurun	I	69 EFURUN SAPELE ROAD WARRI	NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	0.240647822	355	0.240647823	355	-50.12	-0.43	0	0	-17792.06	-152.65	0	-17792.06	-152.65	0	52.75	2.41	18726.25	BRL	NGN	219.18	18726.25	10	855.55	-208.27	-1.79	855.55	4.98	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
5791188560	T	NGN	NIGERIA	KENYA	ADH150205	51	FCMB - #030 - LAGOS  - ALAGBADO BRANCH	I	AP FILLING STATION OJOKORO, ALAGBADO, LAGOS	NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	0.009673899	355	0.009668374	355	-93.43	-0.26	0	0	-33167.79	-92.3	0	-33167.79	-92.3	0	95.28	1.43	33824.4	KES	NGN	9855	33824.4	147.83	507.65	-9663.46	-26.89	507.65	2	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
5406074530	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH471009	-1	UNKNOWN	I		NGN	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1	355	1	355	-473.55	-1.26	0	0	-168110.25	-447.3	0	-168110.25	-447.3	0	500	7	177500	USD	NGN	500	177500	7	2485	-473.55	-1.26	2485	5.29	P	FTSS			UNKNOWN	UNKNOWN			S
8799850648	T	NGN	NIGERIA	UKRAINE HRYVNIA	ADH150360	13	FCMB - #009 - BENIN CITY - BENIN BRANCH	I	112 MISSION ROAD {CR}	NGN	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1	355	1	355	-198.2	-3.96	0	0	-70361	-1405.8	0	-70361	-1405.8	0	200	22	71000	USD	NGN	200	71000	22	7810	-198.2	-3.96	7810	0.9	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
2313553808	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150898	112	FCMB - #087 - MATORI - MATORI BRANCH	I	91 LADIPO ROAD MATORI	NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1	355	1	355	-298.65	-1.8	0	0	-106020.75	-639	0	-106020.75	-639	0	300	9.99	106500	USD	NGN	300	106500	9.99	3546.45	-298.65	-1.8	3546.45	0.45	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
0509184001	T	NGN	NIGERIA	SAUDI ARABIA	ADH151031	124	FCMB - #094 - AKWA - AWKA BRANCH	I	84A  NNAMDI AZIKIWE AVE, {CR}{CR}	NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	0.266638223	355	0.266638225	355	-30.99	-1.2	0	0	-11000	-426	0	-11000	-426	0	33.02	6.67	11722.1	SAR	NGN	123.82	11722.1	25	2367.85	-116.22	-4.5	2367.85	6.15	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
5597477214	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150931	111	FCMB - #086 - BENIN CITY - UGBOWO BRANCH	I	USELU UGBOWO EXPRESS ROAD	NGN	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1	355	1	355	-79.64	-1.8	0	0	-28272.2	-639	0	-28272.2	-639	0	80	9.99	28400	USD	NGN	80	28400	9.99	3546.45	-79.64	-1.8	3546.45	0.45	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
4430198963	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150249	34	FCMB - #002 - ABUJA - ABUJA BRANCH	I	FIRSTCITY PLAZA PLOT 252	NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1	355	1	355	-985.92	-2.88	0	0	-350000	-1022.4	0	-350000	-1022.4	0	990.37	16	351581.35	USD	NGN	990.37	351581.35	16	5680	-985.92	-2.88	5680	0.45	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
7766867291	T	NGN	NIGERIA	CANADA	ADH150524	58	FCMB - #033 - OTA - OTTA BRANCH	I	56 IDI-IROKO ROAD SANGO OTTA	NGN	2019	8	26	2019	8	27	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	0.754261575	355	0.75313188	355	-56.34	-1.76	0	0	-20000	-624.8	0	-20000	-624.8	0	56.94	9.79	20213.7	CAD	NGN	75.6	20213.7	13	3475.45	-74.81	-2.34	3475.45	1.2	P	CMTR	MTRN		UNKNOWN	UNKNOWN			S
3370965571	T	NGN	NIGERIA	FRANCE	ADH152757	258	FCMB - #238 - ASABA - ASABA NNEBISI ROAD	I	NNEBISI ROAD 461, Nnebisi Road,{CR}	NGN	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1.108399987	355	1.104143779	355	-53.73	-0.98	0	0	-19074.04	-347.9	0	-19074.04	-347.9	0	55.21	5.41	19599.55	EUR	NGN	50	19599.55	4.9	1920.55	-48.66	-0.89	1920.55	3.05	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
7614528352	T	NGN	INDIA	NIGERIA	ADH150524	58	FCMB - #033 - OTA - OTTA BRANCH	O	56 IDI-IROKO ROAD SANGO OTTA	NGN	2019	8	29	2019	8	29	2019	8	30	2019	8	30	2019	8	29	2019	8	29	2019	8	29	0.002816899	71.930999755	0.002816901	71.931	303.88	12.7	6.2	2201	107877.4	4508.5	2201	21858.1	913.52	445.97	310.08	15.49	110077.52	NGN	INR	110077.52	22304.36	5500	1114.21	107877.4	4508.5	5500	2	S	IMTR	MTRN		UNKNOWN	UNKNOWN			S
6375351217	T	NGN	NIGERIA	ITALY	ADH150524	58	FCMB - #033 - OTA - OTTA BRANCH	I	56 IDI-IROKO ROAD SANGO OTTA	NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1.108799993	355	1.106739894	355	-31.25	-0.98	0	0	-11094.29	-347.9	0	-11094.29	-347.9	0	33.2	5.42	11786	EUR	NGN	30	11786	4.9	1924.1	-28.24	-0.89	1924.1	6.05	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
5965302312	T	NGN	NIGERIA	GERMANY	ADH152670	250	FCMB - #163 - BADAGRY - OJO ALABA BRANCH	I	ALABA I Shop D51, Electrical Section, Alaba Intl Market,{CR}	NGN	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1.108399987	355	1.104143779	355	-42.27	-1.97	0	0	-15007.4	-699.35	0	-15007.4	-699.35	0	44.17	10.93	15680.35	EUR	NGN	40	15680.35	9.9	3880.15	-38.28	-1.78	3880.15	4.65	P	IMTR	MTRN		UNKNOWN	UNKNOWN			S
4426940396	T	NGN	GHANA CEDI	NIGERIA	ADH152384	201	FCMB - #263 - NSUKKA - NSUKKA BRANCH	O	7B UNIVERSITY ROAD	NGN	2019	8	29	2019	8	29	2019	8	30	2019	8	30	2019	8	29	2019	8	29	2019	8	29	0.002816899	5.277799963	0.002816901	5.2788	53.04	12.7	1.79	635.45	18829.2	4508.5	635.45	280	67.04	9.45	54.83	15.49	19466.26	NGN	GHS	19466.26	289.44	5500	81.77	18829.2	4508.5	5500	3.25	S	IMTR	MTRN		UNKNOWN	UNKNOWN			S
3011761962	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150623	96	FCMB - #072 - Warri Effurun	I	69 EFURUN SAPELE ROAD WARRI	NGN	2019	8	28	2019	8	28	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1	355	1	355	-398.2	-1.8	0	0	-141361	-639	0	-141361	-639	0	400	9.99	142000	USD	NGN	400	142000	9.99	3546.45	-398.2	-1.8	3546.45	0.45	P	IMTDC	MTRN		UNKNOWN	UNKNOWN			S
7961878746	T	NGN	NIGERIA	UNITED STATES OF AMERICA	ADH150524	58	FCMB - #033 - OTA - OTTA BRANCH	I	56 IDI-IROKO ROAD SANGO OTTA	NGN	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	1	355	1	355	-113.53	-0.82	0	0	-40303.86	-291.1	0	-40303.86	-291.1	0	120	5	42600	USD	NGN	120	42600	5	1775	-113.53	-0.82	1775	5.39	P	FTSS			UNKNOWN	UNKNOWN			S
5149541153	T	NGN	KENYA	NIGERIA	ADH150205	51	FCMB - #030 - LAGOS  - ALAGBADO BRANCH	O	AP FILLING STATION OJOKORO, ALAGBADO, LAGOS	NGN	2019	8	29	2019	8	29	2019	8	30	2019	8	30	2019	8	29	2019	8	29	2019	8	29	0.002816899	103.529999732	0.002816901	103.51	40.02	12.7	1.32	468.6	14207.1	4508.5	468.6	4142	1314.58	136.63	41.34	15.49	14677	NGN	KES	14677	4279.1	5500	1603.37	14207.1	4508.5	5500	3.25	S	IMTR	MTRN		UNKNOWN	UNKNOWN			S
7514118126	T	NGN	TURKEY	NIGERIA	ADH151394	164	FCMB - #132 - VICTORIA ISLAND - ADETOKUNBO ADEMOLA	O		NGN	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	2019	8	29	0.002816899	5.817499995	0.002816901	5.84075	187.91	12.7	7.09	2516.95	66708.05	4508.5	2516.95	1097.54	74.18	41.41	195	15.49	69225	NGN	TRY	69225	1138.95	5500	90.47	66708.05	4508.5	5500	3.25	S	IMTR	MTRN		UNKNOWN	UNKNOWN			S
